Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_VSWR,
601748888,-9.282584165,0.3434557502,38.90274492,2.046253167,
601991111,-9.075364706,0.3517481036,27.86010339,2.085220439,
602233333,-9.379437392,0.3396472717,16.96589436,2.02868439,
602475555,-9.663152498,0.3287322976,6.746216739,1.979437254,
602717777,-11.00077136,0.2818132653,-6.769247249,1.784791063,
602960000,-15.01095804,0.1776037364,-4.913639971,1.431917664,
603202222,-12.59156373,0.234650678,21.46097187,1.613185826,
603444444,-11.06076274,0.2798735543,8.187373205,1.777290033,
603686666,-11.47840372,0.2667348821,6.042779371,1.727526445,
603928888,-10.70312801,0.2916376564,6.033253367,1.823413777,
604171111,-9.505215985,0.3347643486,-0.1086569917,2.006453421,
604413333,-9.121056526,0.3499026033,-11.51980376,2.076462097,
604655555,-9.692504191,0.3276233075,-22.53318842,1.974523095,
604897777,-10.48594224,0.299021825,-32.16398035,1.853155878,
605140000,-13.47598386,0.211934084,-36.00019561,1.537858775,
605382222,-13.76642994,0.2049644319,-28.30236022,1.515610723,
605624444,-18.41786218,0.1199794567,-37.0315337,1.272674218,
605866666,-15.33763764,0.1710480462,36.75171211,1.412685067,
606108888,-10.09393326,0.3128263568,20.02256901,1.910472513,
606351111,-8.849257491,0.3610248743,7.135925738,2.130012296,
606593333,-8.199828321,0.3890528346,-2.220088141,2.273605499,
606835555,-7.872557042,0.4039914258,-7.64800156,2.355656423,
607077777,-7.522947272,0.4205838928,-15.94594818,2.45175078,
607320000,-7.795764545,0.4075789749,-22.76522746,2.375977414,
607562222,-9.199695435,0.3467490088,-26.37451611,2.061610356,
607804444,-9.070801562,0.3519329435,-17.16716015,2.086100397,
608046666,-8.36926687,0.3815369964,-18.31926524,2.233823185,
608288888,-7.890751385,0.4031460702,-18.1019627,2.35090363,
608531111,-7.287377469,0.4321466259,-19.2589239,2.522035954,
608773333,-6.696351796,0.4625752692,-21.18239633,2.721451368,
609015555,-6.050955997,0.4982556134,-24.27577549,2.986093424,
609257777,-5.611880609,0.5240901164,-29.61253213,3.202476286,
609500000,-5.552340639,0.5276949865,-33.97847335,3.234551704,
609742222,-5.350836042,0.540080128,-38.20785312,3.348583572,
609984444,-5.792236431,0.5133199916,-44.75535253,3.109476381,
610226666,-6.252673543,0.4868176582,-42.92000575,2.89725023,
610468888,-5.948794509,0.5041505839,-44.31880185,3.033482616,
610711111,-6.253200944,0.4867880998,-44.72013328,2.897025769,
610953333,-5.704506997,0.5185309101,-45.86187589,3.153953061,
611195555,-5.732754615,0.5168473207,-49.02714308,3.139478235,
611437777,-6.244909577,0.4872529994,-50.8239789,2.90055914,
611680000,-5.999077167,0.5012404851,-47.48518082,3.009948563,
611922222,-5.382959045,0.53808644,-49.84011786,3.329814435,
612164444,-5.270199478,0.5451173765,-53.64031217,3.396738624,
612406666,-5.394934589,0.5373450723,-58.35203001,3.322876253,
612648888,-6.248792635,0.4870352198,-61.36435187,2.898903155,
612891111,-7.085735575,0.4422962134,-56.34025979,2.586133083,
613133333,-6.167095005,0.4916377809,-49.70506154,2.934202671,
613375555,-5.667573439,0.5207404668,-54.43442458,3.173104261,
613617777,-6.063968944,0.4975097002,-53.82878383,2.980176335,
613860000,-5.099402963,0.5559424695,-51.38276317,3.503920917,
614102222,-4.77522433,0.577083668,-55.31106019,3.729067781,
614344444,-4.653045787,0.5852584741,-56.95906021,3.822280565,
614586666,-4.564169217,0.5912777534,-59.5145885,3.893298608,
614828888,-4.321069915,0.6080600967,-60.66571208,4.10282312,
615071111,-4.359943322,0.6053448248,-63.48704063,4.067715124,
615313333,-4.367119607,0.6048448952,-64.89316574,4.061303716,
615555555,-4.13205097,0.6214374925,-65.37026874,4.283143365,
615797777,-4.031771631,0.6286536167,-71.03093037,4.385807133,
616040000,-4.934189155,0.5666182289,-72.91460639,3.614868768,
616282222,-5.137616124,0.5535019991,-69.21639809,3.47930337,
616524444,-4.849669059,0.5721587541,-67.19820623,3.674631114,
616766666,-4.311384959,0.6087384751,-68.0833154,4.111670514,
617008888,-4.283115849,0.6107229038,-71.11033908,4.137728419,
617251111,-4.151486092,0.6200485489,-71.02204564,4.263830402,
617493333,-4.236655002,0.6139984148,-74.26293657,4.181325872,
617735555,-4.234434407,0.6141554069,-72.49517527,4.183434045,
617977777,-4.110481595,0.6229826048,-75.49731073,4.304795018,
618220000,-4.136180535,0.6211421103,-75.08248643,4.279024285,
618462222,-4.109874468,0.6230261516,-76.65604462,4.305407811,
618704444,-3.849991949,0.6419488166,-76.80292427,4.585793575,
618946666,-3.868063204,0.6406146111,-79.40250586,4.565056515,
619188888,-3.858732609,0.6413031447,-80.06488126,4.575738874,
619431111,-3.957549013,0.634048602,-83.48942711,4.465206612,
619673333,-4.547834273,0.5923907743,-83.21796609,3.906660286,
619915555,-4.407283527,0.6020545233,-79.71839065,4.025814131,
620157777,-4.087531351,0.6246308537,-81.56299688,4.328088416,
620400000,-4.33959491,0.606764627,-81.82864555,4.086012443,
620642222,-4.066524275,0.6261433698,-80.04618294,4.349644325,
620884444,-3.708217238,0.6525129543,-80.50017358,4.755610244,
621126666,-3.413130671,0.6750616964,-82.19035158,5.155014592,
621368888,-3.252754325,0.6876418242,-84.32862282,5.402905879,
621611111,-3.122447217,0.6980357074,-87.02060365,5.623299672,
621853333,-3.402199958,0.6759117591,-91.44010176,5.1711588,
622095555,-3.976286096,0.6326823152,-90.73420231,4.444878052,
622337777,-4.093313617,0.6242151703,-88.05470557,4.322194623,
622580000,-3.646648593,0.6571546274,-87.24557134,4.833533598,
622822222,-3.401853025,0.675938757,-88.52689401,5.171672926,
623064444,-3.224779979,0.6898600587,-91.06458238,5.448701808,
623306666,-3.681965567,0.6544880504,-94.34715407,4.788511808,
623548888,-3.77288392,0.6476730168,-91.28194593,4.676545072,
623791111,-3.696667466,0.6533811888,-90.47268755,4.77002729,
624033333,-3.339993899,0.6807698369,-90.0537504,5.265072137,
624275555,-2.967982296,0.7105602117,-91.56683693,5.909900023,
624517777,-2.786355393,0.7255748661,-95.30892711,6.28796219,
624760000,-3.287726686,0.6848787094,-97.68463891,5.346762532,
625002222,-3.216059765,0.6905529927,-95.72028893,5.463142163,
625244444,-3.038822786,0.7047885837,-98.28856531,5.774805749,
625486666,-3.380631403,0.6775922497,-98.8619995,5.20332482,
625728888,-3.334471719,0.6812027838,-98.64136361,5.273580502,
625971111,-3.424572323,0.6741730441,-97.8264887,5.138227559,
626213333,-2.99193596,0.7086033513,-98.03591962,5.863496917,
626455555,-2.93932137,0.7129087276,-100.4427843,5.966425637,
626697777,-2.972799577,0.7101662372,-101.837363,5.900507313,
626940000,-3.022340555,0.7061272511,-103.189091,5.805666763,
627182222,-3.11655859,0.6985091034,-104.3146359,5.633699467,
627424444,-3.32116397,0.6822472621,-105.921911,5.294202257,
627666666,-3.721134909,0.6515432571,-105.0804811,4.739593337,
627908888,-3.599225367,0.6607523732,-102.1125837,4.895398647,
628151111,-3.393461216,0.6765921259,-103.1629098,5.184141327,
628393333,-3.329322982,0.6816067002,-101.4312859,5.28153922,
628635555,-2.819303787,0.7228277391,-102.94849,6.215729286,
628877777,-2.835219623,0.721504458,-105.576727,6.181443502,
629120000,-2.811061685,0.723513961,-106.685583,6.233638297,
629362222,-2.890562022,0.7169219855,-109.1983897,6.065190152,
629604444,-3.156862899,0.6952753863,-109.2385057,5.563303094,
629846666,-3.154561968,0.6954595923,-110.8220214,5.567273009,
630088888,-3.95029772,0.6345781496,-110.5680304,4.473126464,
630331111,-3.413663855,0.675020259,-104.0568856,5.15422978,
630573333,-2.830144656,0.7219261398,-106.9410777,6.192333715,
630815555,-2.945758365,0.7123805963,-109.5274772,5.953633776,
631057777,-3.032637846,0.7052906195,-108.2804946,5.786346593,
631300000,-2.724503787,0.7307600733,-109.4185564,6.428318765,
631542222,-2.721972491,0.7309730669,-110.2390024,6.434199904,
631784444,-2.671482728,0.7352344763,-111.8523379,6.553853583,
632026666,-2.75706689,0.7280256077,-111.5146802,6.353633491,
632268888,-2.515492857,0.7485578294,-111.9720232,6.954115236,
632511111,-2.412859799,0.7574553023,-113.3408623,7.245902792,
632753333,-2.297420949,0.7675893714,-114.6139926,7.605458418,
632995555,-2.28428357,0.7687512262,-116.447653,7.648694509,
633237777,-2.313083422,0.7662064946,-118.0259126,7.554557564,
633480000,-2.422060944,0.7566533389,-119.5286026,7.218727928,
633722222,-2.52001161,0.7481685005,-120.4033735,6.941818256,
633964444,-2.674755694,0.7349574817,-121.8355265,6.54595909,
634206666,-2.920657146,0.7144422716,-121.0754017,6.003837758,
634448888,-2.831823275,0.7217866351,-120.5359225,6.18872726,
634691111,-2.741459613,0.7293349395,-120.2262629,6.389206409,
634933333,-2.582989036,0.7427634901,-121.2514981,6.774946102,
635175555,-2.500281397,0.7498699154,-121.9663946,6.995839457,
635417777,-2.444433186,0.754706935,-123.3948905,7.153512207,
635660000,-2.450000861,0.7542233211,-124.0256652,7.13746857,
635902222,-2.338019231,0.7640099919,-125.6291683,7.474935089,
636144444,-2.436934297,0.7553587861,-127.4453473,7.175237394,
636386666,-2.555573235,0.7451116234,-128.8518798,6.846572005,
636628888,-2.837913621,0.7212807124,-129.6423538,6.1756785,
636871111,-2.890555688,0.7169225083,-128.5785507,6.065203199,
637113333,-2.847222614,0.7205081029,-127.9202962,6.155842516,
637355555,-2.595653456,0.7416812964,-128.8101974,6.742373945,
637597777,-2.570373303,0.7438430933,-130.5760801,6.80771452,
637840000,-2.647565218,0.7372618116,-131.7568591,6.612140483,
638082222,-2.638325691,0.7380464837,-132.423713,6.634942368,
638324444,-2.68897119,0.7337556198,-133.7129093,6.511895644,
638566666,-2.807305977,0.7238268702,-134.8063838,6.241834141,
638808888,-2.830732994,0.7218772419,-134.8426104,6.191069201,
639051111,-2.800951018,0.7243566459,-136.2067587,6.255752662,
639293333,-3.031527104,0.7053808171,-137.5380068,5.78842423,
639535555,-3.091331804,0.700540761,-136.4633082,5.678705277,
639777777,-2.996283524,0.7082487616,-137.7097621,5.855155135,
640020000,-3.090425122,0.7006138912,-138.7119116,5.680336667,
640262222,-3.210391127,0.6910038127,-139.3530283,5.472571773,
640504444,-3.30107929,0.6838266712,-139.2253088,5.325644252,
640746666,-3.242011363,0.6884928458,-138.9414614,5.42039829,
640988888,-3.118162643,0.6983801193,-140.1521432,5.630862644,
641231111,-3.18587289,0.6929571106,-141.5204355,5.513747978,
641473333,-3.258491492,0.6871877759,-142.2727819,5.393612032,
641715555,-3.343137114,0.6805235272,-142.9495217,5.260241897,
641957777,-3.394172095,0.6765367538,-143.3791329,5.183082695,
642200000,-3.424996695,0.6741401064,-143.544646,5.13760711,
642442222,-3.342147481,0.6806010675,-144.4304215,5.261761692,
642684444,-3.379744802,0.6776614175,-145.5423079,5.204655938,
642926666,-3.412524175,0.6751088345,-146.6986731,5.155907617,
643168888,-3.469211869,0.6707171428,-147.8167247,5.073805411,
643411111,-3.555022993,0.6641235036,-149.2936292,4.954569675,
643653333,-3.751771802,0.6492491802,-150.3769059,4.702053672,
643895555,-3.97260372,0.6329505973,-150.96347,4.448857797,
644137777,-4.095386628,0.6240662103,-150.4227916,4.320085757,
644380000,-4.038496089,0.6281671129,-150.4904299,4.378760377,
644622222,-4.013290859,0.6299926129,-151.7416673,4.405297487,
644864444,-4.095756491,0.6240396369,-152.8694131,4.319709725,
645106666,-4.203303465,0.6163605397,-154.0542562,4.213228061,
645348888,-4.384979992,0.603602459,-154.472089,4.045439977,
645591111,-4.432516572,0.6003080558,-155.1172905,4.003853666,
645833333,-4.509505102,0.5950106579,-155.8905562,3.938401563,
646075555,-4.595070651,0.5891779262,-157.0455753,3.868287581,
646317777,-4.766652554,0.5776534511,-158.0540885,3.735447715,
646560000,-4.898205674,0.5689704563,-158.7576362,3.640053168,
646802222,-5.066889653,0.5580273915,-159.5366372,3.52516731,
647044444,-5.170495393,0.5514107522,-160.2694546,3.458421618,
647286666,-5.343794674,0.5405181309,-161.4842994,3.352728876,
647528888,-5.572936673,0.5264451953,-162.722722,3.223376006,
647771111,-5.892960858,0.5074017458,-162.9923843,3.060103711,
648013333,-6.124498641,0.4940547373,-163.0225807,2.952996791,
648255555,-6.300822476,0.484126523,-163.0168407,2.876919611,
648497777,-6.452374929,0.4757526911,-163.4646858,2.814993355,
648740000,-6.704878273,0.4621214063,-163.8037415,2.718311202,
648982222,-6.90445466,0.4516242642,-163.9394367,2.647134381,
649224444,-7.098449387,0.4416492839,-163.8818113,2.581978034,
649466666,-7.261750098,0.4334235402,-164.594369,2.529973696,
649708888,-7.602963587,0.4167271738,-165.8338989,2.428927099,
649951111,-8.174952357,0.3901686601,-165.5624756,2.279595306,
650193333,-8.463556168,0.3774176373,-163.4141067,2.212426371,
650435555,-8.582300342,0.3722930963,-162.1624055,2.18620042,
650677777,-8.846740422,0.3611295102,-163.3304894,2.130524937,
650920000,-9.268178732,0.3440258396,-161.5977321,2.048900583,
651162222,-9.676863831,0.3282137782,-160.6629972,1.97713757,
651404444,-9.800308632,0.323582159,-158.1364939,1.956752289,
651646666,-10.19550494,0.3091895115,-158.0431806,1.895150021,
651888888,-10.77144261,0.2893529201,-154.476728,1.814336478,
652131111,-10.91815728,0.2845064628,-149.6906281,1.795273327,
652373333,-10.7569173,0.2898372063,-146.9659392,1.816255678,
652615555,-10.96418546,0.2830027966,-145.4566199,1.789411159,
652857777,-11.24338449,0.2740506116,-140.1203647,1.755012997,
653100000,-10.80880775,0.2881108493,-134.841334,1.809426156,
653342222,-10.30105636,0.3054549602,-133.140477,1.879582871,
653584444,-10.09693216,0.3127183687,-132.580044,1.910015209,
653826666,-9.99225947,0.3165097016,-129.5483373,1.926157115,
654068888,-9.610450668,0.3307329515,-128.6838731,1.988343748,
654311111,-9.471621449,0.3360616285,-127.4933145,2.012327779,
654553333,-9.360901379,0.3403728656,-125.0603746,2.032015961,
654795555,-8.870464753,0.3601444797,-122.242166,2.125705627,
655037777,-8.354987543,0.382164747,-121.9395045,2.237108906,
655280000,-7.959754029,0.3999560757,-122.0382729,2.333089327,
655522222,-7.621211166,0.4158526197,-122.1828897,2.423793494,
655764444,-7.373066946,0.4279043019,-123.5316038,2.495918614,
656006666,-7.317374123,0.4306567849,-123.5328369,2.512819591,
656248888,-7.098591393,0.4416420635,-122.8510064,2.581931713,
656491111,-7.097762752,0.4416841985,-122.69458,2.582202034,
656733333,-6.630312494,0.4661056585,-118.99885,2.746059557,
656975555,-5.860103445,0.5093248052,-120.8124576,3.076016113,
657217777,-5.651162441,0.5217252766,-124.1368292,3.18169705,
657460000,-5.670453364,0.5205678368,-124.9973456,3.171601644,
657702222,-5.515699606,0.5299257458,-125.164518,3.254646967,
657944444,-5.293544306,0.5436542465,-126.2405924,3.382641856,
658186666,-5.232463212,0.5474908172,-128.3058891,3.41979981,
658428888,-5.460790875,0.5332863361,-128.7695637,3.285282722,
658671111,-5.41122316,0.5363383381,-126.7276067,3.313490125,
658913333,-5.089860835,0.5565535513,-126.331367,3.510127448,
659155555,-4.872225096,0.5706748656,-126.4210782,3.658474056,
659397777,-4.60766095,0.5883245245,-125.9222879,3.85819564,
659640000,-4.108111787,0.623152599,-126.2821925,4.307187988,
659882222,-3.751442294,0.6492738105,-128.7897565,4.702454108,
660124444,-3.556966543,0.6639749163,-131.2929744,4.951936616,
660366666,-3.577481006,0.6624085809,-134.1693429,4.924321197,
660608888,-3.642197687,0.6574914591,-134.978839,4.839270445,
660851111,-3.666433424,0.6556594556,-137.0701845,4.808203631,
661093333,-3.952657154,0.6344057963,-137.5033892,4.470546249,
661335555,-3.920084321,0.636789339,-136.2071639,4.5064463,
661577777,-3.769672517,0.647912523,-136.0518669,4.68040652,
661820000,-3.601481248,0.6605807863,-135.5143508,4.89241834,
662062222,-3.210426831,0.6910009723,-135.8011573,5.472512276,
662304444,-2.991801598,0.7086143128,-138.0768368,5.863755112,
662546666,-2.89958793,0.7161773858,-139.1170508,6.046654848,
662788888,-2.685748235,0.734027935,-140.7553613,6.519586691,
663031111,-2.596166914,0.7416374539,-143.1126878,6.741060113,
663273333,-2.666430426,0.7356622629,-145.5921807,6.566078237,
663515555,-2.948989117,0.7121156728,-146.7124231,5.947234743,
663757777,-2.903603087,0.7158464007,-145.7120004,6.038446829,
664000000,-2.705769591,0.732337917,-146.9259978,6.472108032,
664242222,-2.698834182,0.7329228992,-148.6305185,6.488474281,
664484444,-2.744434521,0.7290851858,-150.2516806,6.382394373,
664726666,-3.014448681,0.7067691197,-151.2057331,5.820564047,
664968888,-3.059345363,0.7031253109,-148.9666291,5.736849161,
665211111,-2.678108084,0.7346738737,-149.408572,6.537893187,
665453333,-2.571330792,0.7437611002,-150.9436194,6.805216155,
665695555,-2.491996555,0.7505855033,-152.3417667,7.018780088,
665937777,-2.538352441,0.7465903599,-153.7072645,6.892359579,
666180000,-2.506878441,0.7493005959,-153.5409275,6.977681506,
666422222,-2.368021403,0.7613755564,-155.2271718,7.381371035,
666664444,-2.561632538,0.7445920125,-155.8815955,6.830608666,
666906666,-2.307484682,0.7667005343,-154.9662136,7.57267287,
667148888,-2.054591655,0.7893514612,-156.7129748,8.494487887,
667391111,-1.989221617,0.7953145341,-158.6858189,8.771089469,
667633333,-1.974743655,0.7966412993,-160.1744311,8.834838602,
667875555,-1.916033486,0.8020442427,-161.4022093,9.103267658,
668117777,-1.858549731,0.8073698242,-163.1136466,9.382589291,
668360000,-1.864560627,0.8068112934,-164.8608008,9.352572028,
668602222,-1.905181419,0.8030469354,-166.6119521,9.15470363,
668844444,-1.984854317,0.795714522,-168.1193288,8.790221115,
669086666,-2.082217265,0.7868449045,-169.2620676,8.382839267,
669328888,-2.143272012,0.7813334175,-170.4257628,8.146344984,
669571111,-2.233799809,0.7732323394,-171.2556966,7.819599738,
669813333,-2.269106395,0.7700956677,-171.7575825,7.699270607,
670055555,-2.231949597,0.773397066,-172.5378033,7.826011051,
670297777,-2.144148148,0.7812546092,-173.5305347,8.143049794,
670540000,-2.118992275,0.7835205405,-175.3021324,8.238751818,
670782222,-2.142145792,0.7814347324,-176.9269526,8.15058473,
671024444,-2.211521211,0.775218163,-178.8824525,7.897516038,
671266666,-2.361318524,0.7619633347,-179.9781245,7.402066955,
671508888,-2.425481918,0.7563553865,178.7557419,7.208677265,
671751111,-2.509366745,0.7490859695,177.796636,6.970857574,
671993333,-2.494722586,0.750349972,176.5221581,7.011214805,
672235555,-2.562737351,0.7444973092,174.2867247,6.827706212,
672477777,-2.818331116,0.722908688,172.2865534,6.217837274,
