Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor
369660000,-18.09960244,0.1244571575,-150.7677671,-0.1086072253,-0.06077873531,-0.5596196305
369742222,-18.13600781,0.123936609,-150.336178,-0.1076939959,-0.06133747871,-0.5695533739
369824444,-18.17573375,0.1233710646,-149.9241344,-0.1067607043,-0.0618269488,-0.5791170935
369906666,-18.2095365,0.1228918763,-149.5117032,-0.1058999622,-0.06235071196,-0.5887699173
369988888,-18.2430512,0.1224186089,-149.1099021,-0.1050539754,-0.0628488508,-0.598252951
370071111,-18.27234363,0.1220064577,-148.7102309,-0.1042608116,-0.06336607053,-0.6077649843
370153333,-18.30278937,0.1215795499,-148.2760379,-0.1034145042,-0.06392986213,-0.6181904811
370235555,-18.32980715,0.1212019599,-147.8553881,-0.1026226575,-0.06448647347,-0.6283843651
370317777,-18.35675955,0.1208264519,-147.4299811,-0.1018245837,-0.06504448961,-0.6387896444
370400000,-18.38379473,0.1204509594,-147.0721674,-0.1011012244,-0.06547500333,-0.6476183027
370482222,-18.40848799,0.1201090136,-146.6488671,-0.1003291081,-0.06603215284,-0.6581554853
370564444,-18.42565372,0.1198718793,-146.2277691,-0.09964397761,-0.06663591502,-0.6687400144
370646666,-18.45162054,0.1195140526,-145.8239968,-0.09887587786,-0.06713545671,-0.6789872127
370728888,-18.46420495,0.1193410219,-145.4407663,-0.09828212725,-0.06769714158,-0.6888041953
370811111,-18.48854902,0.1190070114,-145.037744,-0.09752978197,-0.06819538389,-0.6992262519
370893333,-18.49936275,0.1188589427,-144.693848,-0.09699787577,-0.06869396152,-0.7082006794
370975555,-18.50819276,0.1187381729,-144.3149452,-0.09644338435,-0.06926346303,-0.7181774416
371057777,-18.52413992,0.1185203715,-143.9304827,-0.09580039982,-0.06978081297,-0.7283979305
371140000,-18.53522822,0.1183691664,-143.5352309,-0.09519514248,-0.07035015562,-0.7390099303
371222222,-18.54232617,0.1182724768,-143.2247598,-0.09473508989,-0.07080707243,-0.7474218108
371304444,-18.55561308,0.1180916922,-142.8181605,-0.09408619161,-0.07136831456,-0.7585418576
371386666,-18.56638902,0.1179452755,-142.4987216,-0.09357067625,-0.07180262226,-0.7673624381
371468888,-18.57055612,0.1178887042,-142.1918604,-0.0931400849,-0.07226805077,-0.7759070743
371551111,-18.57668374,0.1178055668,-141.8737558,-0.09267202098,-0.07273271681,-0.7848400849
371633333,-18.58088269,0.1177486307,-141.5577364,-0.09222485601,-0.0732073492,-0.7937919598
371715555,-18.58681957,0.117668176,-141.2327937,-0.09174546246,-0.07367882845,-0.8030787188
371797777,-18.58711006,0.1176642409,-140.920464,-0.09133940992,-0.07417537173,-0.812085077
371880000,-18.59148754,0.1176049558,-140.6290868,-0.09091518161,-0.07460130953,-0.8205594293
371962222,-18.59270967,0.1175884096,-140.3795077,-0.09057661325,-0.07498607341,-0.8278745552
372044444,-18.58887594,0.1176403216,-140.0742415,-0.09021562136,-0.07550090683,-0.8368939402
372126666,-18.59231858,0.1175937043,-139.8492639,-0.08988283273,-0.07582450569,-0.8435927461
372208888,-18.59198193,0.117598262,-139.5950803,-0.08954903669,-0.07622546332,-0.8512147773
372291111,-18.58280664,0.1177225519,-139.3138413,-0.08926805116,-0.07674512535,-0.8597154788
372373333,-18.58414976,0.1177043496,-139.1544673,-0.08904046221,-0.0769812315,-0.8645645989
372455555,-18.57898883,0.1177743073,-138.894708,-0.08874325531,-0.07743011104,-0.8725182637
372537777,-18.57653281,0.1178076138,-138.7084642,-0.08851612034,-0.07774014607,-0.8782597539
372620000,-18.57599339,0.1178149303,-138.5302633,-0.08827938806,-0.07801991696,-0.8837840709
372702222,-18.56767744,0.1179277814,-138.3400372,-0.08810418167,-0.07838759339,-0.8897147888
372784444,-18.56339581,0.1179859271,-138.1819885,-0.08793095083,-0.07866909737,-0.8946690173
372866666,-18.55873066,0.1180493139,-137.9791018,-0.08769891973,-0.07902240177,-0.9010647111
372948888,-18.5528817,0.1181288334,-137.8275952,-0.08754858949,-0.07930741302,-0.9058673987
373031111,-18.54149475,0.1182837984,-137.6902212,-0.08747278741,-0.07962140684,-0.9102420215
373113333,-18.54463617,0.1182410265,-137.5655477,-0.0872677594,-0.07978269557,-0.9142287612
373195555,-18.54324232,0.1182600025,-137.5003682,-0.08719093313,-0.07989473934,-0.9163193518
373277777,-18.53167435,0.1184176076,-137.4036404,-0.08717194861,-0.08014849443,-0.919429882
373360000,-18.52596609,0.1184954557,-137.2768582,-0.08705157569,-0.08039400587,-0.9235215472
373442222,-18.52491067,0.1185098549,-137.1999709,-0.08695417883,-0.08052053457,-0.9260110974
373524444,-18.51956902,0.1185827586,-137.209008,-0.08702037745,-0.08055634386,-0.9257181619
373606666,-18.51632015,0.1186271216,-137.1043438,-0.08690557742,-0.0807453688,-0.9291160729
373688888,-18.51843454,0.1185982479,-137.0882163,-0.08686169871,-0.0807501684,-0.9296406771
373771111,-18.51564685,0.1186363175,-137.072473,-0.08686738264,-0.08079996075,-0.9301530482
373853333,-18.51933851,0.1185859056,-137.0661564,-0.08682156576,-0.08077519873,-0.9303586963
373935555,-18.52081368,0.1185657672,-137.0405942,-0.08677078162,-0.08080020186,-0.9311913567
374017777,-18.51682901,0.118620172,-137.0327158,-0.08679948083,-0.0808492135,-0.931448123
374100000,-18.51521111,0.1186422691,-137.0300679,-0.08681191309,-0.08086828656,-0.9315344368
374182222,-18.51668382,0.1186221549,-137.0488199,-0.08682365291,-0.08082616485,-0.9309233387
374264444,-18.52225462,0.1185460995,-137.089234,-0.08682493876,-0.08071311987,-0.9296075647
374346666,-18.52137098,0.1185581601,-137.1612502,-0.08693516369,-0.08061212468,-0.9272671869
374428888,-18.52517768,0.1185062119,-137.2110006,-0.08696700445,-0.08050131926,-0.9256535829
374511111,-18.53105735,0.1184260195,-137.2386951,-0.08694702911,-0.08040482717,-0.9247564638
374593333,-18.53214404,0.1184112042,-137.3526741,-0.08709590964,-0.0802216667,-0.9210727235
374675555,-18.54249894,0.1182701242,-137.4442997,-0.08712016384,-0.07998686973,-0.9181212042
374757777,-18.55206909,0.1181398854,-137.5904156,-0.08722770229,-0.07967659935,-0.9134322843
374840000,-18.56899881,0.1179098426,-137.658254,-0.0871519445,-0.07941832001,-0.9112627431
374922222,-18.57690611,0.1178025509,-137.7825238,-0.08724453093,-0.07915701369,-0.907300582
375004444,-18.58741806,0.1176600686,-137.8906059,-0.08728799371,-0.07889675466,-0.9038672022
375086666,-18.60404785,0.1174350149,-138.0498212,-0.08733951889,-0.0785034469,-0.8988307686
375168888,-18.61296298,0.1173145424,-138.2005816,-0.08745596951,-0.07819306397,-0.8940849254
375251111,-18.63025365,0.1170812411,-138.3070508,-0.08742690901,-0.07787523745,-0.8907467773
375333333,-18.64285791,0.1169114656,-138.4423003,-0.08748345263,-0.07755602038,-0.8865221714
375415555,-18.6628598,0.1166425512,-138.6087607,-0.08750666236,-0.0771237239,-0.8813468806
375497777,-18.68206112,0.116384982,-138.7664917,-0.08752494673,-0.07671276129,-0.8764673862
375580000,-18.70211094,0.116116638,-138.99833,-0.08763211872,-0.076181923,-0.8693379107
375662222,-18.72765999,0.1157755893,-139.1579433,-0.08758599577,-0.07571446642,-0.8644585901
375744444,-18.75215324,0.1154495748,-139.3602941,-0.08760546239,-0.07519233527,-0.8583064711
375826666,-18.77206513,0.1151852167,-139.5960324,-0.0877127852,-0.07465990528,-0.8511861197
375908888,-18.80282306,0.1147780513,-139.8016876,-0.08766920184,-0.07408179342,-0.8450150323
375991111,-18.83163399,0.1143979653,-140.0235067,-0.08766408684,-0.07349763501,-0.8384007369
376073333,-18.85783602,0.1140533902,-140.2500424,-0.0876890714,-0.07293012115,-0.8316899699
376155555,-18.887493,0.113664632,-140.4997781,-0.08770614421,-0.07229993654,-0.8243428918
376237777,-18.92054104,0.1132329829,-140.7716052,-0.08771379805,-0.0716100415,-0.8164056635
376320000,-18.95469857,0.1127885651,-141.0271759,-0.08768683445,-0.07093856128,-0.8089989989
376402222,-18.99102223,0.1123178777,-141.2879072,-0.0876414633,-0.07024442726,-0.8014976543
376484444,-19.01996056,0.1119442966,-141.5461728,-0.08766464965,-0.06961633967,-0.7941210048
376566666,-19.0643441,0.1113737377,-141.8050788,-0.0875299243,-0.06886669593,-0.7867788814
376648888,-19.10560077,0.1108459836,-142.1705451,-0.08755057187,-0.06798330265,-0.7765032392
376731111,-19.15584118,0.1102066855,-142.450228,-0.08737452935,-0.06716550559,-0.7687080673
376813333,-19.19081166,0.1097638716,-142.8309713,-0.08746606749,-0.0663158695,-0.7581896774
376895555,-19.24320803,0.10910373,-143.0810433,-0.0872269005,-0.06553694939,-0.7513387386
376977777,-19.29584566,0.1084445465,-143.4391333,-0.08710531798,-0.06459785796,-0.7416063618
377060000,-19.33698126,0.107932177,-143.7638685,-0.08705676726,-0.06380026728,-0.7328582175
377142222,-19.38515282,0.1073352467,-144.1339903,-0.08698334179,-0.06288683039,-0.7229755617
377224444,-19.44496105,0.1065987096,-144.422775,-0.08670015129,-0.06201909906,-0.715328614
377306666,-19.4912657,0.1060319419,-144.8079099,-0.08665189746,-0.06110827578,-0.7052156683
377388888,-19.54407009,0.1053892941,-145.2158865,-0.08655700926,-0.06012310257,-0.6946069773
377471111,-19.59943838,0.1047196256,-145.5930671,-0.08639841717,-0.05917358787,-0.6848920363
377553333,-19.66514308,0.1039304592,-145.9822414,-0.08614423831,-0.05814387809,-0.6749595705
377635555,-19.71950274,0.1032820532,-146.4144905,-0.08604026815,-0.05713365708,-0.6640339263
377717777,-19.78290164,0.102530935,-146.7789395,-0.08577358524,-0.05617370127,-0.6549067655
377800000,-19.84745399,0.1017717636,-147.2313466,-0.08557609494,-0.05508378931,-0.6436819692
377882222,-19.91306945,0.10100585,-147.7319258,-0.0854064508,-0.05392513232,-0.6313941373
377964444,-19.98427538,0.1001812003,-148.1875801,-0.08513182468,-0.05280951923,-0.6203264106
378046666,-20.04916689,0.09943554434,-148.6390463,-0.08490857417,-0.05174902426,-0.6094675922
378128888,-20.12379451,0.09858487145,-149.1627261,-0.08464759346,-0.05053475833,-0.5970017134
378211111,-20.19540676,0.09777541364,-149.6929957,-0.08441282592,-0.04934071677,-0.5845168223
378293333,-20.26954153,0.09694444389,-150.1995516,-0.08412466225,-0.04817952265,-0.572715793
378375555,-20.34934823,0.09605778953,-150.7785692,-0.08383343087,-0.04689408061,-0.5593720801
378457777,-20.42552867,0.09521898907,-151.3003559,-0.08352125498,-0.04572587719,-0.5474759353
378540000,-20.51084677,0.09428826875,-151.9021713,-0.08317589795,-0.04440774284,-0.5339015741
378622222,-20.58634435,0.09347226844,-152.4873585,-0.08290138989,-0.0431789824,-0.5208475088
378704444,-20.68742431,0.09239081207,-153.1493806,-0.08242989353,-0.04172978321,-0.5062457493
378786666,-20.77192339,0.09149636287,-153.8492618,-0.08213057889,-0.04032558033,-0.4909934993
378868888,-20.85917459,0.09058186755,-154.5357819,-0.08178219853,-0.03894543275,-0.4762091684
378951111,-20.95935292,0.08954314709,-155.2992883,-0.08135021662,-0.03741814328,-0.4599636588
379033333,-21.05879663,0.08852382445,-156.0268849,-0.08088742383,-0.0359679324,-0.4446665587
379115555,-21.15280719,0.08757086517,-156.7653605,-0.08046860572,-0.03454648926,-0.4293163645
379197777,-21.26576542,0.08643939703,-157.6247736,-0.07993143663,-0.03290493577,-0.411664511
379280000,-21.37163243,0.08539223457,-158.3619137,-0.07937477841,-0.03148774805,-0.3966971459
379362222,-21.49518283,0.08418619065,-159.3356937,-0.07876999248,-0.02970863479,-0.3771567554
379444444,-21.60095212,0.0831672601,-160.1774813,-0.07823939732,-0.02820265696,-0.3604661836
379526666,-21.72237141,0.08201276035,-161.1698025,-0.07762337834,-0.02647081403,-0.3410160005
379608888,-21.84323135,0.08087949526,-162.157168,-0.07698924017,-0.02478204293,-0.3218896936
379691111,-21.97309085,0.07967929037,-163.1591491,-0.07626209894,-0.02308422794,-0.3026959428
379773333,-22.11155362,0.07841918399,-164.2414592,-0.0754717804,-0.02129738908,-0.2821900977
379855555,-22.24635483,0.07721154782,-165.3609969,-0.07470505672,-0.01951352394,-0.261207538
379937777,-22.39233029,0.07592477007,-166.5042598,-0.07382828019,-0.01771879662,-0.240000127
380020000,-22.53023493,0.07472884216,-167.6517268,-0.07300004598,-0.01598102429,-0.218918003
380102222,-22.68167051,0.0734372617,-168.9150816,-0.0720671652,-0.01411931673,-0.1959188584
380184444,-22.83840712,0.0721239733,-170.2401182,-0.07108011126,-0.0122264184,-0.1720089936
380266666,-23.00173509,0.07078043796,-171.574619,-0.07001654176,-0.01037083784,-0.1481198239
380348888,-23.16306272,0.06947792893,-173.0002554,-0.06896008873,-0.008466922146,-0.1227800356
380431111,-23.32085542,0.06822714978,-174.4347141,-0.06790555022,-0.006616662072,-0.09743919386
380513333,-23.49650693,0.06686127492,-176.0203097,-0.06670005327,-0.004640363843,-0.06957061675
380595555,-23.65966524,0.06561705552,-177.6673428,-0.06556268251,-0.002670699648,-0.0407350576
380677777,-23.82694168,0.0643654657,-179.2566083,-0.0643600481,-0.000835094869,-0.01297536117
380760000,-24.00154326,0.06308452498,178.9636557,-0.06307420583,0.001140986716,-0.01808959306
380842222,-24.17862943,0.06181139261,177.0406738,-0.06172896317,0.003191138252,-0.05169596391
380924444,-24.35050058,0.06060032746,175.072236,-0.06037633583,0.005205550872,-0.08621839666
381006666,-24.52579711,0.05938956504,173.016311,-0.05894894229,0.007220985968,-0.1224955985
381088888,-24.69615431,0.0582361002,170.8991389,-0.05750299096,0.009211373228,-0.1601894627
381171111,-24.87362486,0.05705829065,168.5779325,-0.05592824972,0.01129953164,-0.2020362106
381253333,-25.03044024,0.05603740146,166.1768509,-0.05441443652,0.01338878113,-0.2460520036
381335555,-25.18847836,0.05502703113,163.6158673,-0.05279250052,0.01552179255,-0.2940151043
381417777,-25.36533418,0.05391793999,160.9096234,-0.05095266134,0.01763435723,-0.3460929571
381500000,-25.5075589,0.05304226426,158.138362,-0.04922777107,0.01975116081,-0.4012198882
381582222,-25.64534888,0.05220745901,155.2709944,-0.04741985327,0.02183978691,-0.4605620938
381664444,-25.76781821,0.05147650934,152.2587926,-0.04555975201,0.02396121888,-0.5259295283
381746666,-25.88517774,0.05078566144,149.0848891,-0.04357051392,0.02609202416,-0.5988459125
381828888,-25.98109538,0.05022792432,145.6787164,-0.04148268541,0.02832015523,-0.6826982138
381911111,-26.05926467,0.04977792242,142.3349771,-0.03940403922,0.0304164964,-0.7719131594
381993333,-26.11021399,0.04948679187,138.8095722,-0.03724004527,0.03259020708,-0.8751387612
382075555,-26.14960464,0.0492628766,135.2178825,-0.03496632793,0.03470139654,-0.9924232423
382157777,-26.15264458,0.04924563828,131.5320425,-0.03265176869,0.0368645479,-1.12902147
382240000,-26.13960821,0.04931960496,127.7207521,-0.03017440385,0.03901190568,-1.292880743
382322222,-26.07594356,0.04968242919,124.0571855,-0.02782315732,0.04116085139,-1.479373851
382404444,-26.03594489,0.0499117452,120.1774123,-0.02508959536,0.04314735813,-1.719731128
382486666,-25.88750913,0.05077203182,116.4753449,-0.02263481507,0.04544738014,-2.007852947
382568888,-25.7564235,0.05154408385,112.6354477,-0.01983758702,0.04757376085,-2.39816268
382651111,-25.61026831,0.05241874084,108.8191427,-0.01690933996,0.04961651553,-2.934266839
382733333,-25.44078035,0.05345163358,105.3704364,-0.01416781658,0.05153979148,-3.637807646
382815555,-25.23480485,0.05473432388,101.3588877,-0.01078013861,0.053662229,-4.977879315
382897777,-24.96509741,0.05646055329,98.27756443,-0.008128553403,0.05587236076,-6.873592138
382980000,-24.71260097,0.05812593492,94.91950002,-0.004984648478,0.05791180872,-11.61803264
383062222,-24.48646935,0.05965907737,91.77018543,-0.001842907628,0.05963060627,-32.35680691
383144444,-24.23933325,0.06138091209,88.36148802,0.00175509702,0.06135581475,34.95864563
383226666,-23.94307107,0.0635106338,85.7490544,0.004707722466,0.06333591362,13.45362095
383308888,-23.62919609,0.06584763716,82.53291005,0.00855734136,0.06528922751,7.629615878
383391111,-23.31706612,0.06825692106,79.53854075,0.012393688,0.06712230457,5.41584592
383473333,-23.01598231,0.07066443397,76.75363315,0.01619195428,0.06878432122,4.248055549
383555555,-22.77070308,0.07268835591,74.6537386,0.01923710138,0.07009658348,3.643822533
383637777,-22.41194886,0.07575347447,71.93490649,0.02349094686,0.07201919404,3.065827635
383720000,-22.12782214,0.07827244376,69.66875657,0.02719552823,0.07339604006,2.698827522
383802222,-21.82180476,0.08107925732,67.56551002,0.03094202161,0.07494289337,2.422042565
383884444,-21.53703505,0.08378152233,65.55345633,0.0346724869,0.07627032277,2.199736148
383966666,-21.23391011,0.0867569937,63.17813576,0.0391463277,0.07742312952,1.977787805
384048888,-20.94504226,0.08969079782,61.30594997,0.04306345857,0.07867641164,1.826987758
384131111,-20.64846571,0.09280614102,59.13355892,0.04761313115,0.07966159397,1.673101349
384213333,-20.33990902,0.09616223503,57.40456273,0.05180295132,0.08101623096,1.563930797
384295555,-20.04832728,0.09944515656,55.53108516,0.05628188468,0.081985905,1.456701485
384377777,-19.77899684,0.1025770389,53.79085244,0.06059579532,0.08276592595,1.365869125
384460000,-19.49028223,0.1060439481,52.05512448,0.06520674631,0.08362654579,1.282483033
384542222,-19.21790004,0.109422088,50.40090687,0.06974692944,0.08431227182,1.208831306
384624444,-18.95426758,0.1127941617,48.83706695,0.07424140542,0.08491605646,1.143782987
384706666,-18.68900717,0.1162919469,47.21543892,0.07899055703,0.08534816232,1.080485637
384788888,-18.42866035,0.1198303927,45.71557574,0.0836680607,0.0857844895,1.02529554
384871111,-18.1711677,0.1234359361,44.24621508,0.08842309057,0.08612657764,0.9740281309
384953333,-17.92318552,0.1270108213,42.76687634,0.09324150652,0.08624250797,0.9249368784
385035555,-17.68203767,0.1305864503,41.32111753,0.09807314365,0.08622342771,0.8791747108
385117777,-17.44613723,0.1341816532,39.9595966,0.1028499056,0.08617779867,0.8378986657
385200000,-17.21331223,0.137827027,38.64318146,0.1076498075,0.08606862566,0.799524195
385282222,-16.98584323,0.1414841657,37.33169006,0.1124994634,0.08579999937,0.762670299
385364444,-16.76296221,0.1451616477,36.03326055,0.1173886891,0.08539203497,0.7274298368
385446666,-16.54133995,0.1489131335,34.73546659,0.1223755465,0.08484896546,0.6933490217
385528888,-16.32677837,0.1526374429,33.48213135,0.127308467,0.08420655088,0.6614371605
385611111,-16.11948678,0.1563240007,32.2486765,0.1322094834,0.08341370203,0.6309207166
385693333,-15.91500462,0.1600478222,31.04605764,0.1371214529,0.08254097502,0.6019552249
385775555,-15.71942555,0.1636924777,29.85680935,0.1419659471,0.08149169977,0.5740228656
385857777,-15.52490245,0.1673997778,28.69628219,0.1468392889,0.08037977884,0.5473996736
385940000,-15.33931072,0.171015102,27.53366357,0.1516458263,0.07905509786,0.5213140368
386022222,-15.15608876,0.174660847,26.40042805,0.1564451945,0.07766152577,0.4964136228
386104444,-14.97623486,0.1783151557,25.27177994,0.1612491342,0.07612497267,0.4720953886
386186666,-14.79792404,0.1820135825,24.23613233,0.1659711648,0.07471624087,0.4501760348
386268888,-14.62418048,0.1856910517,23.15888905,0.1707276517,0.07302900556,0.4277514793
386351111,-14.45893667,0.1892575293,22.12800499,0.1753176959,0.07128897469,0.4066273762
386433333,-14.29936519,0.1927665791,21.08517494,0.1798602112,0.06934881738,0.3855706436
386515555,-14.14009734,0.1963338275,20.07789511,0.1844019861,0.06740088535,0.365510626
386597777,-13.98189331,0.1999425996,19.07571206,0.1889632588,0.06534470085,0.3458063819
386680000,-13.82800163,0.2035166374,18.09602453,0.1934501521,0.0632143999,0.3267735859
