Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay
117555555,-6.278734599,0.485359204409183,-25.79738335,0.4369876494,-0.2112234635,0.4833625475,-2.881037747E-08
117644444,-6.165807084,0.491710685086275,-25.02892221,0.4455362682,-0.2080308428,0.4669223532,-1.952263822E-08
117733333,-6.032763222,0.499300313684613,-24.56446182,0.4541107073,-0.2075675042,0.457085686,-9.813778775E-09
117822222,-5.896408641,0.507200377311661,-24.41727293,0.4618359095,-0.2096659616,0.4539836711,-1.089282957E-09
117911111,-5.769467741,0.514667344132467,-24.53300142,0.4682043412,-0.2136987832,0.4564220457,6.634079341E-09
118000000,-5.659436557,0.521228521462896,-24.87036692,0.4728906487,-0.2192113272,0.4635560627,1.283385705E-08
118088888,-5.566668068,0.526825267810357,-25.39936884,0.4759023468,-0.2259686241,0.4748214116,1.764480202E-08
118177777,-5.494732382,0.531206500430145,-26.03750892,0.4772926912,-0.2331781143,0.4885432327,2.125018898E-08
118266666,-5.441833583,0.534451525281684,-26.77257052,0.4771591592,-0.2407437842,0.5045356033,2.406649011E-08
118355555,-5.41125654,0.536336277001192,-27.58380057,0.4753733637,-0.2483480766,0.5224274131,0.0000000261525956
118444444,-5.403278631,0.536829123195398,-28.47686625,0.4718780059,-0.2559622142,0.5424330252,2.753442111E-08
118533333,-5.41709113,0.535976123739081,-29.36978158,0.467088505,-0.26286638,0.5627763842,2.842101252E-08
118622222,-5.449196603,0.533998663228186,-30.2850929,0.4611221506,-0.2692971119,0.5840038514,2.905321752E-08
118711111,-5.503121339,0.530693701234623,-31.22705493,0.4538065609,-0.275127988,0.6062671007,2.917352515E-08
118800000,-5.575916952,0.526264593805895,-32.19675018,0.4453374084,-0.2804086579,0.6296543983,2.891292733E-08
118888888,-5.674840985,0.520304941742984,-33.08172279,0.4359598057,-0.2840004934,0.6514373337,2.806164256E-08
118977777,-5.790927643,0.513397344330444,-33.98383312,0.4257066774,-0.2869680434,0.6740980553,0.0000000270811844
119066666,-5.931993735,0.505126686254655,-34.82333137,0.4146669532,-0.2884515334,0.6956221883,2.598119413E-08
119155555,-6.095138646,0.495727563993836,-35.65894081,0.4027793866,-0.2889888985,0.7174868131,0.0000000244488423
119244444,-6.283293415,0.485104528971321,-36.4011652,0.390451772,-0.28787813,0.7372949763,2.238725009E-08
119333333,-6.501470556,0.473071159333854,-37.10673586,0.3772804034,-0.2854046583,0.7564788832,1.953083182E-08
119422222,-6.748635803,0.459799198454979,-37.68139834,0.3638952149,-0.2810615154,0.7723693632,1.588379821E-08
119511111,-7.027413737,0.445276026138043,-38.14376124,0.3501933483,-0.2750188325,0.7853342558,0.0000000108684674
119600000,-7.334149034,0.429825867431555,-38.4240634,0.3367395604,-0.2671268328,0.7932742815,4.739145911E-09
119688888,-7.691375237,0.41250691972096,-38.47436029,0.3229461614,-0.2566471034,0.7947055395,-3.374288364E-09
119777777,-8.084019491,0.394274804848125,-38.27436311,0.3095268592,-0.244224784,0.7890261434,-1.397156495E-08
119866666,-8.513932438,0.375235032605581,-37.67873065,0.2969799503,-0.2293561397,0.7722950304,-2.797372716E-08
119955555,-8.986416997,0.355368680840105,-36.58642504,0.2853463793,-0.2118120467,0.7422980004,-4.617843301E-08
120044444,-9.490052519,0.335349276763974,-34.84252739,0.2752296609,-0.1915927222,0.6961194573,-6.938772046E-08
120133333,-10.01274291,0.315764174185383,-32.30390623,0.2668919006,-0.1687475244,0.6322691847,-0.0000000978635444
120222222,-10.52128378,0.297807623534223,-28.71794091,0.26117602,-0.143096007,0.5478910624,-0.0000001312016901
120311111,-10.9707116,0.282790242288639,-23.9905316,0.2583607455,-0.1149784601,0.4450306869,-0.0000001659635376
120400000,-11.27540187,0.273042282955613,-18.00691804,0.2596684529,-0.08440605927,0.3250531912,-0.0000001960088675
120488888,-11.37618222,0.269892545251836,-11.10521844,0.2648388412,-0.05198436505,0.1962867864,-0.0000002138932068
120577777,-11.18887305,0.275775923436905,-3.799139487,0.2751698958,-0.01827261337,0.06640484168,-0.0000002134003772
120666666,-10.70084217,0.291714415864579,3.128149981,0.2912797555,0.01591867986,0.05465082814,-0.0000001933065617
120755555,-9.97068086,0.317296993479703,9.020500772,0.3133727608,0.04974831527,0.1587512429,-0.0000001579170224
120844444,-9.082087104,0.351475975368721,13.41404995,0.3418873664,0.08153765979,0.2384927547,-0.0000001149711653
120933333,-8.128940923,0.392240969650919,16.3246657,0.3764275304,0.1102510434,0.2928878324,-7.164507527E-08
121022222,-7.171645561,0.437943134015295,17.87147696,0.4168111929,0.1343972398,0.3224415324,-3.239569865E-08
121111111,-6.255074511,0.486683109813912,18.25501364,0.4621891856,0.1524519795,0.3298475694,-1.700941171E-10
121200000,-5.388727741,0.537729190823511,17.63219425,0.5124670052,0.1628810954,0.3178372338,2.593129674E-08
121288888,-4.624193846,0.587205760951224,16.47152215,0.5631072953,0.1664955847,0.2956729314,0.0000000468505995
121377777,-3.931335458,0.635965017517882,14.61421004,0.6153894025,0.1604599227,0.2607453461,6.329141639E-08
121466666,-3.318288073,0.682473191493509,12.26798479,0.6668885456,0.1450149124,0.2174499972,7.726044224E-08
121555555,-2.787343004,0.725492370794068,9.607323648,0.7153171316,0.1210808875,0.169268821,8.830422279E-08
121644444,-2.333072717,0.764445210753907,6.613279135,0.7593586692,0.08803914908,0.1159388213,0.000000097845171
121733333,-1.962205527,0.797792085638113,3.312869559,0.7964588647,0.04610302384,0.05788500308,0.000000106852956
121822222,-1.677921595,0.824335342677827,-0.2400350977,0.8243281087,-0.00345346267,0.004189427284,0.0000001151673367
121911111,-1.497894694,0.841599105661382,-4.062513573,0.8394844595,-0.05962295558,0.07102329876,0.0000001208620948
122000000,-1.510177337,0.840409848548664,-8.125826209,0.831972172,-0.1187898085,0.1427809877,0.0000001193837875
122088888,-1.606967244,0.831096852941879,-12.08219423,0.8126866718,-0.1739607783,0.2140563939,9.856836172E-08
122177777,-2.009633342,0.793447749929457,-15.33162464,0.7652102344,-0.2097918707,0.2741623952,4.906934527E-08
122266666,-2.59805838,0.74147597028621,-16.23039452,0.7119248534,-0.2072428953,0.2911022059,-1.414947426E-08
122355555,-3.019245706,0.706378894465223,-13.90283112,0.6856852494,-0.1697259006,0.2475274199,-5.948572563E-08
122444444,-2.945728126,0.712383076440572,-10.53267228,0.7003800128,-0.1302209094,0.1859289342,-6.394100293E-08
122533333,-2.540364855,0.746417404127066,-8.662757766,0.7379022725,-0.1124240964,0.1523563493,-3.287196251E-08
122622222,-2.088391509,0.786285785504595,-8.619857942,0.7774042903,-0.1178469599,0.1515903132,5.111823209E-09
122711111,-1.709211552,0.821371108123939,-9.599717715,0.8098693325,-0.1369750402,0.169132272,3.311685012E-08
122800000,-1.506667355,0.840749528150693,-10.88208504,0.8256309937,-0.1587237581,0.1922453969,4.760859634E-08
122888888,-1.190896657,0.871876891523682,-12.83034686,0.8501077593,-0.1936133043,0.2277514847,5.406418866E-08
122977777,-1.021178266,0.889080503340796,-14.62192831,0.8602855218,-0.2244392178,0.2608892189,5.614050218E-08
123066666,-0.8916899095,0.902434114594465,-16.37997977,0.8658066344,-0.2544920489,0.293936358,5.420384694E-08
123155555,-0.7944674485,0.912591937488011,-18.08976017,0.8674836498,-0.2833657737,0.3266525816,5.309428274E-08
123244444,-0.7215117885,0.920289380449323,-19.76905728,0.8660508079,-0.3112692434,0.3594122199,5.137861368E-08
123333333,-0.6650253203,0.926293750527711,-21.42248541,0.8622984776,-0.3383215153,0.3923485012,0.0000000496104122
123422222,-0.6254493839,0.930523896952196,-22.93420561,0.8569687133,-0.3626008098,0.4231202426,6.934996836E-08
123511111,-0.5980684321,0.933461860940616,-24.44486188,0.8497862707,-0.3862827202,0.4545645575,5.658746526E-08
123600000,-0.2777101851,0.968533151853525,-29.35387785,0.8441819196,-0.4747771613,0.562410957,4.433858974E-08
123688888,-0.5721633532,0.936250003519286,-27.26665504,0.8322176544,-0.4289263862,0.5154016909,3.188266442E-08
123777777,-0.5713874958,0.936333636741328,-28.61749225,0.8219481151,-0.4484662477,0.5456138161,2.001640581E-08
123866666,-0.5677126508,0.936729866617261,-29.91422997,0.8119320797,-0.4671500197,0.5753560321,0.0000000408247372
123955555,-0.5864855648,0.934707487776502,-31.23271932,0.7992387391,-0.4846602167,0.6064023089,0.0000000396580148
124044444,-0.6046532072,0.932754471441082,-32.49100763,0.7867557892,-0.5010451398,0.6368496382,3.879117862E-08
124133333,-0.6346486338,0.929538898201587,-33.67439372,0.7735641364,-0.5154038127,0.6662715973,3.765371811E-08
124222222,-0.6507811639,0.927814043588267,-34.89998911,0.7609485292,-0.5308448317,0.69760938,3.875481653E-08
124311111,-0.680641669,0.924629864500617,-36.05283101,0.7475398231,-0.5441733173,0.7279522782,3.695391171E-08
124400000,-0.6664987038,0.926136637066962,-37.50256738,0.7347283306,-0.5638291858,0.7673981829,3.493072311E-08
124488888,-0.7516704298,0.917099546120117,-38.28573785,0.7198595176,-0.5682198979,0.7893483159,3.318304613E-08
124577777,-0.793821267,0.912659831738037,-39.37245837,0.7055212733,-0.5789539717,0.8206045567,3.152845425E-08
124666666,-0.8359937999,0.908239341573103,-40.4271198,0.6913803489,-0.5889753091,0.8518832074,3.281761301E-08
124755555,-0.8843931821,0.903192538040112,-41.47643539,0.6766973013,-0.5981952216,0.8839923264,3.213665575E-08
124844444,-0.9345521065,0.897991849095092,-42.48457399,0.6622323528,-0.6064962258,0.9158359951,0.0000000314961745
124933333,-0.984909856,0.892800669365145,-43.48560262,0.647769132,-0.6144006729,0.9484871113,3.096512045E-08
125022222,-1.038591544,0.887299880032294,-44.46193041,0.6332801244,-0.6214960669,0.98139203,3.322274977E-08
125111111,-1.095044181,0.881551707465573,-45.44218265,0.6185219349,-0.6281433188,1.015555445,3.129591557E-08
125200000,-1.034166281,0.887752054294543,-46.82193058,0.6074603538,-0.647375956,1.065708983,2.937230382E-08
125288888,-1.214541056,0.869506728798781,-47.31295528,0.5895198923,-0.6391464997,1.084181396,2.758209968E-08
125377777,-1.27095863,0.863877312430668,-48.22611857,0.5755086486,-0.6442622185,1.119465746,2.625766641E-08
125466666,-1.33442116,0.857588486905346,-49.15318047,0.5608962889,-0.6487321218,1.156599062,2.921600516E-08
125555555,-1.397244826,0.851408062972889,-50.10304987,0.5461006191,-0.6531996659,1.196115959,2.965844629E-08
125644444,-1.460596946,0.845220754566481,-51.0490563,0.5313520614,-0.6573150773,1.23706131,3.036051445E-08
125733333,-1.523132197,0.839157325521444,-52.02353799,0.5163651355,-0.6614771831,1.281026037,3.132086113E-08
125822222,-1.586732411,0.833035250813796,-53.05062479,0.500745102,-0.6657342353,1.329487263,3.280134034E-08
125911111,-1.64931284,0.82705493613076,-54.11360967,0.484803003,-0.6700641131,1.382136886,3.503072395E-08
126000000,-1.711857737,0.821120912813158,-55.25224148,0.4680098677,-0.6746897934,1.441614461,3.794644459E-08
126088888,-1.784560777,0.814276612317402,-56.52765249,0.449101616,-0.6792305499,1.512420632,4.232584275E-08
126177777,-1.858593242,0.807365779814861,-57.91504211,0.4288534568,-0.684049863,1.595066688,4.842623799E-08
126266666,-1.944029127,0.799463321619662,-59.55427648,0.4051055823,-0.6892249776,1.701346532,5.659887479E-08
126355555,-2.043448199,0.790364799910668,-61.48713725,0.3772854113,-0.6945014293,1.840785274,6.826173476E-08
126444444,-2.167045106,0.779197848481967,-63.7974362,0.3440516946,-0.6991263967,2.032038812,0.0000000848261498
126533333,-2.334528554,0.764317093266008,-66.71535346,0.3021340683,-0.7020652561,2.323687825,0.0000001099452523
126622222,-2.57589323,0.743370527370104,-70.51236931,0.2479908976,-0.7007854562,2.825851525,0.0000001508486579
126711111,-2.954435935,0.711669253494782,-75.72093305,0.1755296386,-0.6896828781,3.92915341,0.0000002225175358
126800000,-3.614976666,0.659555227320226,-83.43046183,0.07545905295,-0.6552244114,8.683178303,0.0000003708001807
126888888,-4.952710662,0.565411277982852,-95.85915742,-0.05771913353,-0.5624574783,-9.74473184,0.0000009880140482
126977777,-8.331808623,0.383185943039268,-119.7713602,-0.1902672013,-0.3326106719,-1.748124057,0.000001856011835
127066666,-17.32589465,0.136052105602162,144.3688492,-0.110580995,0.07925918855,-0.7167523544,0.000002227817561
127155555,-6.861012424,0.453888708471172,39.49327005,0.3502655948,0.2886675818,0.8241391277,0.000001984808872
127244444,-2.94834214,0.712168717378931,8.057272081,0.7051385143,0.0998196254,0.1415603082,0.000001176910882
127333333,-1.705190067,0.821751483250246,-9.185388028,0.8112141697,-0.1311757259,0.1617029519,0.0000004989722008
127422222,-1.240129808,0.866948919371372,-19.5977982,0.8167268659,-0.2907879903,0.356040682,0.0000003007652181
127511111,-1.036857642,0.887477023038928,-26.51484672,0.7941310457,-0.3961960987,0.4989051881,0.0000001998842325
127600000,-0.9351238984,0.897932736259601,-31.40049361,0.7664271725,-0.4678382073,0.6104144322,0.0000001444220473
127688888,-0.8725977082,0.904419910426184,-35.2655575,0.7384451215,-0.52218213,0.7071373549,0.0000001117227908
127777777,-0.828207353,0.909053895806268,-38.32999927,0.7131089243,-0.5637859945,0.7906029153,9.129352313E-08
127866666,-0.7971687581,0.91230816574248,-40.92556166,0.6893047355,-0.5976329734,0.8670083673,7.724559214E-08
127955555,-0.770765169,0.915085642782845,-43.17747349,0.6673149575,-0.6261569141,0.938322912,6.792517352E-08
128044444,-0.7457325215,0.917726714442035,-45.20113058,0.6466487888,-0.6512047807,1.007045543,0.0000000614550806
128133333,-0.7265668033,0.919753946177544,-47.06025616,0.6265629152,-0.6733247617,1.074632324,0.0000000568114018
128222222,-0.7045010284,0.922093474448087,-48.81699552,0.6071674268,-0.6939770108,1.142974706,5.363919615E-08
128311111,-0.6852851665,0.924135687256205,-50.45937667,0.588328021,-0.7126688629,1.211346115,5.151166606E-08
128400000,-0.664938893,0.926302967484119,-52.08385243,0.5692201781,-0.7307705361,1.283809964,5.002619657E-08
128488888,-0.6474669367,0.928168132046151,-53.66870457,0.5498962683,-0.747736702,1.359777735,4.929131242E-08
128577777,-0.6323860098,0.92978106924759,-55.21653302,0.53041834,-0.7636420767,1.439697724,4.869840815E-08
128666666,-0.6171650127,0.931411829344882,-56.7795675,0.5102847666,-0.7791902546,1.52697142,4.869717626E-08
128755555,-0.6050678591,0.932709944144721,-58.32017601,0.4898331614,-0.7937325204,1.620414016,4.902548127E-08
128844444,-0.5964387661,0.933637015569304,-59.90844102,0.4681099841,-0.8078063627,1.725676423,0.0000000495228408
128933333,-0.5881751395,0.934525686648376,-61.49618307,0.4459718289,-0.8212474577,1.841478328,0.0000000502972992
129022222,-0.5818176107,0.935209951480905,-63.1152284,0.4228997576,-0.8341303546,1.972406793,5.119470941E-08
129111111,-0.5795601569,0.935453043175481,-64.76436025,0.3988229583,-0.8461753033,2.121681527,5.246641514E-08
129200000,-0.5802150538,0.935382514740412,-66.46551617,0.3734991128,-0.8575773211,2.296062538,5.401736367E-08
129288888,-0.5862901687,0.934728515012591,-68.2156761,0.3468906403,-0.8679771198,2.502163561,5.582661787E-08
129377777,-0.6005449935,0.93319574587714,-70.03235947,0.3186764273,-0.8770972779,2.752313013,5.775248469E-08
129466666,-0.6191998997,0.931193648374749,-71.91310814,0.2890974137,-0.8851803749,3.0618758,0.0000000597823034
129555555,-0.6432232749,0.928621717592775,-73.85720925,0.2581866682,-0.8920078132,3.454894938,6.214442138E-08
129644444,-0.6743935093,0.925295232552863,-75.86843171,0.2259102257,-0.8972936182,3.97190351,6.460316836E-08
129733333,-0.7148924048,0.920990986223992,-77.99781753,0.1915191081,-0.9008578289,4.703749082,6.725160375E-08
129822222,-0.7614426093,0.916068330873062,-80.17932386,0.1562492764,-0.9026446424,5.776952466,7.010472237E-08
129911111,-0.8167131148,0.910257664116105,-82.46203323,0.1194104583,-0.902391355,7.557054613,7.331628387E-08
130000000,-0.8906850465,0.902538522449764,-84.85309346,0.08096645956,-0.8988994476,11.1021212,7.718549352E-08
130088888,-0.9671983178,0.894623051058533,-87.39155281,0.040714534,-0.8936961062,21.95029682,0.0000000813110268
130177777,-1.058487914,0.885269708890335,-90.06425847,-0.0009928491126,-0.8852691521,-891.6452066,0.0000000859305329
130266666,-1.161508949,0.874831782596885,-92.86608491,-0.04374312827,-0.8737374815,-19.97427975,9.092607851E-08
130355555,-1.278384644,0.863139054896022,-95.86472986,-0.08819571969,-0.8586213036,-9.735407871,9.673065853E-08
130444444,-1.408951516,0.850261323041857,-99.03950786,-0.1335892164,-0.8397012794,-6.285696568,0.0000001035745009
130533333,-1.558907051,0.835708169111849,-102.4544717,-0.1802319683,-0.8160420219,-4.527731844,0.0000001114027488
130622222,-1.720325657,0.820320787754968,-106.1431548,-0.2280805381,-0.7879755472,-3.454812734,0.0000001205321595
130711111,-1.895703542,0.803923683098919,-110.1373685,-0.2767684955,-0.7547797614,-2.727115888,0.0000001316419112
130800000,-2.082135098,0.786852347981638,-114.4832291,-0.3260927579,-0.7161006429,-2.196002903,0.0000001460749158
130888888,-2.256849742,0.771183116328643,-119.3471667,-0.3779569883,-0.6722141875,-1.778546788,0.0000001674310019
130977777,-2.407557877,0.757917798928987,-124.9102715,-0.4337509704,-0.6215299556,-1.432918882,0.0000002020064761
131066666,-2.500680879,0.749835428110391,-131.7125397,-0.4989358053,-0.559746578,-1.121880956,0.0000002582236573
131155555,-2.540181298,0.746433178168974,-140.6216192,-0.5769727071,-0.4735662411,-0.8207775432,0.000000339823062
131244444,-2.63781995,0.738089458134365,-152.8073296,-0.6565120033,-0.3372951789,-0.5137684875,0.0000004356706548
131333333,-3.022621611,0.706104402757166,-168.7346344,-0.6924998368,-0.1379398552,-0.1991911736,0.0000005257427432
131422222,-3.832183946,0.643266304302066,172.636576,-0.6379614027,0.08244262769,-0.1292282375,0.0000005948479853
131511111,-4.908181219,0.568317381863345,152.5374839,-0.5042752462,0.2620899132,-0.5197358292,0.0000006392494324
131600000,-5.937881741,0.504784386129179,131.3808146,-0.3336930968,0.3787561137,-1.1350433,0.0000006608305422
131688888,-6.628936702,0.466179492666977,109.6132093,-0.1564818866,0.4391318009,-2.8062788,0.000000655698611
131777777,-6.838839628,0.455048847322626,88.3656944,0.01297805951,0.4548637416,35.04867129,0.0000006184684322
